Datetime,P_mm_per_h,PET_mm_per_h,T_C
2020-07-30 13:00:00,0.0,0.5979931183290428,21.893355938409282
2020-07-30 14:00:00,0.0,0.5130596704976956,22.760887621407633
2020-07-30 15:00:00,0.7830705027816368,0.4369892204515228,21.691838897043162
2020-07-30 16:00:00,3.259117652245606,0.3069227609807148,21.541697840050702
2020-07-30 17:00:00,3.512788934483723,0.18382623609586435,20.040308239171605
2020-07-30 18:00:00,0.9099061439006955,0.0,20.219164378987095
2020-07-30 19:00:00,0.14683712763635334,0.0,20.800416468744313
2020-07-30 20:00:00,0.44051138290905995,0.0071173585075678175,18.844717253252842
2020-07-30 21:00:00,0.14683712763635334,0.0,17.441532719479014
2020-07-30 22:00:00,0.0,0.0,18.10451824707719
2020-07-30 23:00:00,0.14966622884532702,0.0,16.368340636203964
2020-07-31 00:00:00,0.448998686535981,0.012906509411992638,17.29729630357642
2020-07-31 01:00:00,0.14966622884532702,0.0,19.191724264312764
2020-07-31 02:00:00,0.4878248947023523,0.004151734454960912,17.15210356004742
2020-07-31 03:00:00,1.6714501825883477,0.0,17.199456365874664
2020-07-31 04:00:00,1.111751390146225,0.0021501415773219957,18.69647297292653
2020-07-31 05:00:00,0.2079754984812909,0.0,18.349592551769135
2020-07-31 06:00:00,0.0,0.0,20.19554796412991
2020-07-31 07:00:00,0.0,0.13946367715833313,21.35673053185383
2020-07-31 08:00:00,0.0,0.2620866513055018,21.32674034826263
2020-07-31 09:00:00,0.0,0.4307056831517551,24.60407666676793
2020-07-31 10:00:00,0.0,0.5699314531278216,24.0082682550483
2020-07-31 11:00:00,0.0,0.59705819158511,23.173784082438868
2020-07-31 12:00:00,0.0,0.610049629034625,22.153747347546602
2020-07-31 13:00:00,0.0,0.6171639905943148,22.550171217449282
2020-07-31 14:00:00,0.045831122380710014,0.5522419555932102,20.17544649224571
2020-07-31 15:00:00,0.13749336714213004,0.4242369091640316,22.095475833023816
2020-07-31 16:00:00,0.045831122380710014,0.27752085881970956,22.892652935765227
2020-07-31 17:00:00,0.0,0.19220172884315215,21.186506905997636
2020-07-31 18:00:00,0.0,0.0117990233886322,22.474148433633445
2020-07-31 19:00:00,0.0,0.0,20.264203382784626
2020-07-31 20:00:00,0.0030612348370131584,0.0,19.186256705995817
2020-07-31 21:00:00,0.009183704511039474,0.006092719432189694,19.129739203673992
2020-07-31 22:00:00,0.30496413320628624,0.0018587609237445278,17.036159768810556
2020-07-31 23:00:00,1.233295498786131,0.001153002188671151,17.202841331958393
2020-08-01 00:00:00,2.407060113110245,0.0032792724503565365,18.409752558105318
2020-08-01 01:00:00,3.694777214796423,0.0,17.692915512735027
2020-08-01 02:00:00,1.1223968037060372,0.0,16.137999282503966
2020-08-01 03:00:00,0.0,0.0,17.70036238804808
2020-08-01 04:00:00,0.7505595939451847,0.0,17.745164145481784
2020-08-01 05:00:00,2.2958801523822063,0.0033604110340530653,18.94791783541749
2020-08-01 06:00:00,0.8831637055851431,0.0,21.430893820592395
2020-08-01 07:00:00,0.044201370546652824,0.17126915127108414,20.2388089132797
2020-08-01 08:00:00,0.0,0.3389401727278696,22.54724501558807
2020-08-01 09:00:00,0.0,0.44706896115785266,23.11488729378623
2020-08-01 10:00:00,0.19420752272240374,0.5479141328459316,22.294290423829494
2020-08-01 11:00:00,0.5826225681672111,0.5704170136653801,21.089024546308423
2020-08-01 12:00:00,0.19420752272240374,0.5795001345250645,22.97366988449818
2020-08-01 13:00:00,0.0,0.5837267091160849,22.056950388055952
2020-08-01 14:00:00,0.0,0.5326940722176265,23.243776037987633
2020-08-01 15:00:00,0.0,0.4512212367995214,21.142064643569224
2020-08-01 16:00:00,0.0,0.3056988936586938,22.4337743026362
2020-08-01 17:00:00,0.0,0.16859836495557112,21.692716388485522
2020-08-01 18:00:00,0.0,0.02365073735070669,20.179550744333635
2020-08-01 19:00:00,0.0,0.0,21.887873077202094
2020-08-01 20:00:00,0.0,0.0,19.621630747756114
2020-08-01 21:00:00,0.0,0.03500825749537018,17.62441245709489
2020-08-01 22:00:00,0.0,0.0,18.443703713624412
2020-08-01 23:00:00,0.0,0.017898777292963075,16.979559867148456
2020-08-02 00:00:00,0.0,0.0,17.996459764663342
2020-08-02 01:00:00,0.0,0.024131547418733218,16.96724379900634
2020-08-02 02:00:00,1.0162258200953527,0.03449525859380308,18.798482721650373
2020-08-02 03:00:00,3.0486774602860574,0.0,16.899965478329293
2020-08-02 04:00:00,1.0162258200953527,0.020713360861948242,17.014519706862707
2020-08-02 05:00:00,0.20552245407961062,0.002203362813741804,16.533515622260882
2020-08-02 06:00:00,0.6165673622388318,0.0293924903923166,19.230593763370734
2020-08-02 07:00:00,0.3953410142712938,0.17727333108709992,19.597404090070096
2020-08-02 08:00:00,0.5694556805750496,0.3166044192797075,20.554282107545635
2020-08-02 09:00:00,1.0516170137574523,0.4320894472431361,21.812134897184958
2020-08-02 10:00:00,2.5853953606973072,0.544398613037596,23.296911635724527
2020-08-02 11:00:00,0.8725813314883651,0.5885014521647907,22.978100803809962
2020-08-02 12:00:00,0.03234863376778805,0.6329998011691185,22.730998774167354
2020-08-02 13:00:00,0.010782877922596017,0.5964210224181679,22.832994888835625
2020-08-02 14:00:00,0.0,0.528583648734538,22.428456957000474
2020-08-02 15:00:00,0.0,0.4179145082437241,22.807709917844978
2020-08-02 16:00:00,0.0,0.31728720911449626,22.463924584969295
2020-08-02 17:00:00,0.0,0.19554619824848907,23.25984915713349
2020-08-02 18:00:00,0.6263098437864931,0.02731788947161132,20.523555771437792
2020-08-02 19:00:00,2.179804549691611,0.00403850667770241,21.46365739886205
2020-08-02 20:00:00,1.5289348987828895,0.0,18.025492784088797
2020-08-02 21:00:00,0.601481449371231,0.0,17.817291971722813
2020-08-02 22:00:00,0.901819293117297,0.0,17.958856879008536
2020-08-02 23:00:00,0.300606431039099,0.009555761506832863,17.463645454447075
2020-08-03 00:00:00,0.0,0.02720730658162151,15.336305324959923
2020-08-03 01:00:00,0.0,0.01788637879105834,17.994501804400226
2020-08-03 02:00:00,0.0,0.0,16.381656218213465
2020-08-03 03:00:00,0.0,0.010478199041178422,16.853272303608364
2020-08-03 04:00:00,0.0,0.01246295612282771,20.450871565106493
2020-08-03 05:00:00,0.0,0.0026260661867743675,16.727653429152376
2020-08-03 06:00:00,0.0,0.0009663490035869359,18.09514501388582
2020-08-03 07:00:00,0.0,0.15762020971566507,20.794897266676504
2020-08-03 08:00:00,1.1515602728521175,0.2944876014141748,19.199591584390436
2020-08-03 09:00:00,4.7601468053707485,0.4118160308198904,22.80386009866975
2020-08-03 10:00:00,5.067958233295304,0.570990745928049,23.436110349965137
2020-08-03 11:00:00,1.3054659868143954,0.5982481786351276,25.513533955883
2020-08-03 12:00:00,0.0,0.6143987303055117,22.5224431002586
2020-08-03 13:00:00,0.12944158972723785,0.6116549546774979,23.02585477275876
2020-08-03 14:00:00,0.38832476918171355,0.5290119607793012,22.293181381899828
2020-08-03 15:00:00,0.12944158972723785,0.45832009967024845,22.88974109204226
2020-08-03 16:00:00,0.0,0.30828255247900727,21.35012893614812
2020-08-03 17:00:00,0.0,0.1711434497020074,22.037455384035045
2020-08-03 18:00:00,0.0,0.0,21.83252437364866
2020-08-03 19:00:00,0.0,0.005977331808344516,17.744983682809682
2020-08-03 20:00:00,0.8296223357725048,0.01674276603583262,18.96113435280872
2020-08-03 21:00:00,2.488867007317514,0.0,18.678075096363056
2020-08-03 22:00:00,2.0336007982059225,0.0,16.71043278820425
2020-08-03 23:00:00,4.384853825255237,0.0,17.820768199836905
2020-08-04 00:00:00,3.5227337762983733,0.010322360051597557,18.518088732312822
2020-08-04 01:00:00,0.7729184379549853,0.0,18.305507584162033
2020-08-04 02:00:00,0.0,0.002278420605306735,17.88000943583769
2020-08-04 03:00:00,0.0,0.0,18.667145927303082
2020-08-04 04:00:00,0.0,0.0,17.818938484160327
2020-08-04 05:00:00,0.5207475342979779,0.007900067739627986,18.593315785549798
2020-08-04 06:00:00,1.6530639721095954,0.02046879484161788,20.94021729875892
2020-08-04 07:00:00,1.3031667141694787,0.1271658622625917,21.13641371196937
2020-08-04 08:00:00,1.6206865858892097,0.2943882972435531,22.509153628886775
2020-08-04 09:00:00,0.5099550722245161,0.45895403640600885,21.722846951335143
2020-08-04 10:00:00,0.0,0.529827002477773,24.152592478809726
2020-08-04 11:00:00,0.0,0.5663117301509841,22.442672975134908
2020-08-04 12:00:00,1.640201495271792,0.646279769625329,22.4486145319694
2020-08-04 13:00:00,4.9206044858153755,0.5951059053115714,25.441081502285243
2020-08-04 14:00:00,1.8633041370729178,0.501155867848201,21.5756805717351
2020-08-04 15:00:00,0.6912604298827393,0.4469561351307046,21.06353535788986
2020-08-04 16:00:00,0.2889601552392119,0.3049826246075104,19.928667220334507
2020-08-04 17:00:00,0.021952504479362048,0.17424197201164898,20.05864645182259
2020-08-04 18:00:00,0.0,0.0,20.503236912790765
2020-08-04 19:00:00,0.30905631434502223,0.0159566423943632,19.16753112345182
2020-08-04 20:00:00,0.9271689430350665,0.0,18.616646712085252
2020-08-04 21:00:00,0.5728556336480084,0.0,16.807249999225895
2020-08-04 22:00:00,0.7913979579089584,0.0,17.713876220698918
2020-08-04 23:00:00,0.2637993193029861,0.009902407582642573,16.48069678411581
2020-08-05 00:00:00,0.07638094594681077,0.02728409704867751,15.819585834489619
2020-08-05 01:00:00,0.22914283784043232,0.02360717649492058,16.73103071679822
2020-08-05 02:00:00,0.07638094594681077,0.0,16.573059940189783
2020-08-05 03:00:00,0.6210591171257451,0.016569600091088047,19.368254802794283
2020-08-05 04:00:00,1.8631773513772352,0.0,18.253310687656064
2020-08-05 05:00:00,0.6210591171257451,0.01388021088513292,17.841395186039595
2020-08-05 06:00:00,0.11374751623300704,0.0020667106743078693,20.9982381550653
2020-08-05 07:00:00,0.9244656214389741,0.1891751326327421,20.900416890728824
2020-08-05 08:00:00,1.962899339144787,0.3116190874814893,21.364351196431837
2020-08-05 09:00:00,0.8816708868157154,0.4674282118777332,20.82936207860841
2020-08-05 10:00:00,0.7997334709803143,0.519667113751133,23.23231912054141
2020-08-05 11:00:00,2.740039094373678,0.5366008624870126,20.940848990322024
2020-08-05 12:00:00,2.6181103528138876,0.6529931047239828,21.516592831578524
2020-08-05 13:00:00,0.639286495508498,0.5979327921204705,23.678762863083428
2020-08-05 14:00:00,0.0,0.5109906434547296,22.606691519356904
2020-08-05 15:00:00,0.0,0.44203273417195854,23.084351313401143
2020-08-05 16:00:00,0.0,0.2887737743600558,21.025413023087236
2020-08-05 17:00:00,1.061294738855668,0.17568351058748138,20.948542973872293
2020-08-05 18:00:00,3.3368798619360973,0.0,21.28383230859582
2020-08-05 19:00:00,1.5202816749629502,0.012187103162259563,19.296883956012497
2020-08-05 20:00:00,0.28764240881702796,0.013022736957787572,17.02015293679676
2020-08-05 21:00:00,0.5378015830961334,0.0,18.7996994749309
2020-08-05 22:00:00,0.5362306417049288,0.014820544641577268,18.935907383213948
2020-08-05 23:00:00,0.13386129275233166,0.0,17.027085639055773
2020-08-06 00:00:00,0.0,0.0,16.80317994420464
2020-08-06 01:00:00,0.0,0.021985632723501274,15.411133502197474
2020-08-06 02:00:00,1.126051550570369,0.0016189082778177313,18.086190200315198
2020-08-06 03:00:00,3.689370429188881,0.02061252719346296,16.327678015069797
2020-08-06 04:00:00,2.059698883003693,0.0,16.407394920407476
2020-08-06 05:00:00,0.3112157774777747,0.0,19.219696018873183
2020-08-06 06:00:00,0.0,0.0,20.299111815953996
2020-08-06 07:00:00,0.0,0.1710013340990422,19.40948787681954
2020-08-06 08:00:00,0.6220226125333613,0.3327279544002409,21.248234182804165
2020-08-06 09:00:00,1.8660678376000839,0.44562008239026696,20.459634919018153
2020-08-06 10:00:00,0.6220226125333613,0.5157373840636325,23.371597239136527
2020-08-06 11:00:00,0.0,0.6123341638655243,21.69446162071064
2020-08-06 12:00:00,0.3904370251795357,0.5861162858006357,24.19657475413058
2020-08-06 13:00:00,1.2360638632602312,0.5781474036679222,20.902471342928493
2020-08-06 14:00:00,0.5846953883444082,0.5195123181129919,22.037838155130068
2020-08-06 15:00:00,0.31124724168137646,0.41367108172155465,21.771128566162645
2020-08-06 16:00:00,0.7394833618792568,0.3105900367236158,20.90329483575634
2020-08-06 17:00:00,0.24649445395975228,0.1651868809748726,21.31048332199171
2020-08-06 18:00:00,0.27751824378701545,0.0023477321449486325,18.448027418414952
2020-08-06 19:00:00,0.8325547313610463,0.02335136005773549,19.039572704986682
2020-08-06 20:00:00,0.27751824378701545,0.0012704977711479354,18.297699445885602
2020-08-06 21:00:00,0.0,0.0,17.643116479875705
2020-08-06 22:00:00,0.0,0.019918531788167465,17.025255058145753
2020-08-06 23:00:00,0.0,0.0,16.320439632225956
2020-08-07 00:00:00,0.6261327484143726,0.0028958623195221673,16.737342454361126
2020-08-07 01:00:00,1.8783982452431176,0.0,17.054701072295494
2020-08-07 02:00:00,0.6261327484143726,0.028770383684771753,16.574371091701828
2020-08-07 03:00:00,0.0,0.017600353839172102,17.956463187982784
2020-08-07 04:00:00,0.0,0.0,16.078426407476467
2020-08-07 05:00:00,0.554165394471907,0.0,21.342828987533533
2020-08-07 06:00:00,1.662496183415721,0.024818975146397193,19.682904587629952
2020-08-07 07:00:00,0.554165394471907,0.15565416990534178,19.62409975971709
2020-08-07 08:00:00,0.013599213753257107,0.30440740011796297,21.907023373637358
2020-08-07 09:00:00,0.04079764125977132,0.4636247152779305,20.855038458973233
2020-08-07 10:00:00,0.013599213753257107,0.5231504199684626,22.846610841972016
2020-08-07 11:00:00,0.0,0.5868628850904716,23.59913930772692
2020-08-07 12:00:00,0.24214035565853353,0.5941090925851297,23.39377813295065
2020-08-07 13:00:00,0.7264210669756006,0.6099495923867533,21.774618578212998
2020-08-07 14:00:00,0.4150755182301717,0.5420683709870082,23.180906976303465
2020-08-07 15:00:00,0.5188054877149144,0.40929744101045923,23.077900650874426
2020-08-07 16:00:00,0.17293516257163816,0.30659391070944114,21.431525677894047
2020-08-07 17:00:00,0.0,0.16394852463871876,19.07761658523475
2020-08-07 18:00:00,0.4527831430882892,0.029015848281300726,19.616763269327745
2020-08-07 19:00:00,1.3583494292648675,0.0,17.76291718648968
2020-08-07 20:00:00,0.4527831430882892,0.0,17.753050106084867
2020-08-07 21:00:00,1.1709521046559337,0.00043645752536352326,16.210685782099226
2020-08-07 22:00:00,3.512856313967801,0.026248395925816913,16.492763715247083
2020-08-07 23:00:00,1.429504203884136,0.0,15.080689165294297
2020-08-08 00:00:00,0.7756562976846069,0.0,14.423739841842432
2020-08-08 01:00:00,0.2585520992282023,0.02017047275714634,17.46560602090358
2020-08-08 02:00:00,0.0,0.012336985680791966,15.310516782138688
2020-08-08 03:00:00,0.0,0.0,18.036232869993448
2020-08-08 04:00:00,0.0,0.01902412127922065,18.27438915306982
2020-08-08 05:00:00,0.0,0.0,19.834356413097556
2020-08-08 06:00:00,0.0,0.0053290715027956475,19.32237426853168
2020-08-08 07:00:00,0.0,0.16406517547135818,21.701511230530418
2020-08-08 08:00:00,0.0,0.29742909423121555,21.917904240558936
2020-08-08 09:00:00,0.0,0.42954778313127967,21.77271450105527
2020-08-08 10:00:00,0.0,0.5246089429593467,21.95318154805757
2020-08-08 11:00:00,0.2657258374633631,0.5850338900365063,23.2086601372075
2020-08-08 12:00:00,0.7971775123900893,0.6168805218937375,23.13720727126345
2020-08-08 13:00:00,0.2657258374633631,0.5563116185963993,20.61422623705165
2020-08-08 14:00:00,0.0,0.5347860305671944,22.383041079535595
2020-08-08 15:00:00,0.0,0.4367644198313125,21.8622128291996
2020-08-08 16:00:00,0.7547813624896064,0.29999780014611516,19.98516559630343
2020-08-08 17:00:00,2.2643440874688188,0.1563181265689451,21.078500285954167
2020-08-08 18:00:00,0.7547813624896064,0.026992135522029854,19.89650801546945
2020-08-08 19:00:00,0.0,0.04307839219629126,20.733855268924476
2020-08-08 20:00:00,0.0,0.01781030642670745,16.891224941320104
2020-08-08 21:00:00,0.0,0.0,17.20902326231856
2020-08-08 22:00:00,0.556580904595283,0.005928929144060057,16.407441456584408
2020-08-08 23:00:00,1.9081468283423177,0.00813078643474308,17.026150781999785
2020-08-09 00:00:00,1.2717932482646894,0.0,17.529337095630684
2020-08-09 01:00:00,0.23840411455646882,0.0,15.389846186897957
2020-08-09 02:00:00,0.3445650846593917,0.0,15.700411698339662
2020-08-09 03:00:00,1.033695253978175,0.01963947376443035,17.18012403762713
2020-08-09 04:00:00,0.3445650846593917,0.0,18.249466855563252
2020-08-09 05:00:00,0.6004484356535961,0.010787052381519254,18.583814395318782
2020-08-09 06:00:00,1.801345306960788,0.0,19.90158441545197
2020-08-09 07:00:00,0.6004484356535961,0.1879478612788513,19.487782166628225
2020-08-09 08:00:00,0.0,0.2576201324739552,19.18578284350316
2020-08-09 09:00:00,0.0,0.43130025544167566,20.41323019193298
2020-08-09 10:00:00,0.0,0.5241346733576316,22.294016437952006
2020-08-09 11:00:00,0.03703749117889473,0.5607916694648123,21.53761098257318
2020-08-09 12:00:00,0.11111247353668417,0.5953399238390348,21.71769794270253
2020-08-09 13:00:00,0.03703749117889473,0.5603585629222504,22.413997891335377
2020-08-09 14:00:00,0.35554518623400533,0.5013365584790127,22.304229339956148
2020-08-09 15:00:00,1.066635558702016,0.40368000954177347,23.136845528635206
2020-08-09 16:00:00,0.35554518623400533,0.3084515235610165,21.626339256831965
2020-08-09 17:00:00,0.0,0.1562977129307511,19.692031183227375
2020-08-09 18:00:00,0.0,0.004451243843398408,19.989718336139536
2020-08-09 19:00:00,0.0,0.0,16.452571123418778
2020-08-09 20:00:00,0.0,0.0,19.835194157298485
2020-08-09 21:00:00,0.6228510501116361,0.004284766475658122,17.298676642838327
2020-08-09 22:00:00,1.8685531503349082,0.0,16.500852869468343
2020-08-09 23:00:00,0.6228510501116361,0.01861374397491642,15.463763889147891
2020-08-10 00:00:00,0.4921582025520992,0.0,16.629575902416
2020-08-10 01:00:00,1.6290386767891336,0.0024009569252880095,16.756521324575353
2020-08-10 02:00:00,0.9498504099506075,0.0151720012745729,16.864934535532047
2020-08-10 03:00:00,0.40729015918281347,0.00426788654851725,16.845464708717582
2020-08-10 04:00:00,0.7641782701499319,0.0,19.30401942076733
2020-08-10 05:00:00,0.2547260900499773,0.0027774072358842817,17.3300677094478
2020-08-10 06:00:00,0.7883846620107637,0.019085632405104382,20.126904229265005
2020-08-10 07:00:00,2.365153986032291,0.1560811162436319,20.541547010413442
2020-08-10 08:00:00,0.7883846620107637,0.3124628996024502,19.97197707984867
2020-08-10 09:00:00,0.0,0.4180250822026043,20.820076049713162
2020-08-10 10:00:00,0.0,0.5249118208845961,21.66831754847983
2020-08-10 11:00:00,0.0,0.5898114116756848,22.60774652500446
2020-08-10 12:00:00,0.5130018276215532,0.6063510686289248,23.12693720189544
2020-08-10 13:00:00,1.6561810387350553,0.6123943156524015,22.92315767931724
2020-08-10 14:00:00,1.092409211745199,0.5170612633268276,21.545505446065544
2020-08-10 15:00:00,0.800817705407772,0.4175559234175909,23.084379150207983
2020-08-10 16:00:00,0.22788071651245878,0.32167026690799655,21.73157167911975
2020-08-10 17:00:00,0.0,0.17234313593584716,19.88643345551056
2020-08-10 18:00:00,0.2933443064739106,0.016076336293519282,19.002191972470474
2020-08-10 19:00:00,0.8800329194217317,0.026189831416895154,19.675867422765805
2020-08-10 20:00:00,0.2933443064739106,0.0,17.562682851692138
2020-08-10 21:00:00,0.0,0.0,16.576871517064184
2020-08-10 22:00:00,0.0,0.0,17.31597924044542
2020-08-10 23:00:00,0.0,0.04657912570212304,17.597029452787723
2020-08-11 00:00:00,0.0,0.001389682025495605,17.17306011767837
2020-08-11 01:00:00,0.0,0.027568146578806522,16.009009640479377
2020-08-11 02:00:00,0.0,0.0,16.71754536433131
2020-08-11 03:00:00,0.0,0.0,17.849658664478802
2020-08-11 04:00:00,0.0,0.0,17.58840105011724
2020-08-11 05:00:00,0.0,0.0,19.22554224424216
2020-08-11 06:00:00,0.0,0.006508261113306727,18.381729800936814
2020-08-11 07:00:00,0.0,0.10776941671250326,19.983572189223146
2020-08-11 08:00:00,0.0,0.2986651257122976,20.09275728017579
2020-08-11 09:00:00,0.0,0.4406023985461716,22.188235864126717
2020-08-11 10:00:00,0.0,0.5285175624117535,23.05674479030961
2020-08-11 11:00:00,0.05654379621709865,0.5887817052452189,22.43999651216174
2020-08-11 12:00:00,0.16963138865129596,0.5794418365113528,24.287916890649875
2020-08-11 13:00:00,0.4710546697753831,0.5710597013227713,22.65505532043919
2020-08-11 14:00:00,1.2435326206748532,0.4973034531217238,23.310965770937464
2020-08-11 15:00:00,0.4145108735582844,0.44134972589780547,20.586131621092697
2020-08-11 16:00:00,0.0,0.2922351093432006,20.524387828930877
2020-08-11 17:00:00,0.0,0.14785170814117166,19.137943798984583
2020-08-11 18:00:00,0.0,0.03746970792457346,18.86131924050564
2020-08-11 19:00:00,0.0,0.0065763301253034525,18.634757751029056
2020-08-11 20:00:00,0.0,0.0,18.108075243992364
2020-08-11 21:00:00,0.0,0.033654354682402875,17.506575354281026
2020-08-11 22:00:00,0.0,0.0,16.315357761907126
2020-08-11 23:00:00,0.0,0.0,15.432720640529762
2020-08-12 00:00:00,0.0,0.0,14.425487700136399
2020-08-12 01:00:00,0.0,0.021447286565537082,16.63887932453467
2020-08-12 02:00:00,0.0,0.0,15.768798821553867
2020-08-12 03:00:00,0.0,0.0,17.39085541269043
2020-08-12 04:00:00,0.0,0.006823170933271243,18.69961833673507
2020-08-12 05:00:00,0.0,0.0,17.18420870777937
2020-08-12 06:00:00,0.0,0.0,18.764610074606292
2020-08-12 07:00:00,0.6806373127660392,0.14683006386662814,21.476953039122133
2020-08-12 08:00:00,2.0419119382981172,0.3126847011772731,22.294221383798718
2020-08-12 09:00:00,0.6806373127660392,0.44341760801060004,20.27673100823126
2020-08-12 10:00:00,0.0,0.5217149212074277,22.378059204146048
2020-08-12 11:00:00,0.0,0.5590230650718413,20.69834398314722
2020-08-12 12:00:00,0.0,0.5809753410139279,23.19569282988178
2020-08-12 13:00:00,0.14955718162557405,0.5998494435178382,21.344917233258236
2020-08-12 14:00:00,0.4486715448767222,0.5108106755642895,22.171323958953142
2020-08-12 15:00:00,0.14955718162557405,0.4417906477067684,21.406065768804815
2020-08-12 16:00:00,0.7975105696168776,0.2857094527580786,20.550184037087945
2020-08-12 17:00:00,2.3925317088506324,0.1409235709408839,20.47174460401545
2020-08-12 18:00:00,0.7975105696168776,0.0005686570169597473,19.434551002915452
2020-08-12 19:00:00,0.0,0.0011977004166261298,17.747120927104223
2020-08-12 20:00:00,0.0,0.004500417957559626,17.23457684016406
2020-08-12 21:00:00,0.0,0.0,18.075979926489907
2020-08-12 22:00:00,0.0,0.0,13.662574598686454
2020-08-12 23:00:00,0.0,0.016990948716811324,16.15058334001606
2020-08-13 00:00:00,0.0,0.01631173182426739,16.193619650576817
2020-08-13 01:00:00,0.0,0.0,16.070651043827432
2020-08-13 02:00:00,0.0,0.008307802339828118,15.50062278274748
2020-08-13 03:00:00,0.0,0.0,18.48420514089609
2020-08-13 04:00:00,0.0,0.0023772319758458304,16.970582520694105
2020-08-13 05:00:00,0.0,0.0,19.0156478870317
2020-08-13 06:00:00,0.0,0.0011172352599787075,18.952621015685303
2020-08-13 07:00:00,0.0,0.1358890583353581,20.248448002821835
2020-08-13 08:00:00,0.0,0.31589887997458665,20.057039057444523
2020-08-13 09:00:00,0.0,0.40962959261482035,22.042653772689196
2020-08-13 10:00:00,0.0,0.5042495921566764,20.671648860675887
2020-08-13 11:00:00,0.0,0.5570830288715871,22.53089809167218
2020-08-13 12:00:00,0.0,0.5547016238906075,22.409213521497566
2020-08-13 13:00:00,0.0,0.5481929557776689,22.011819308987373
2020-08-13 14:00:00,0.0,0.4859345409268963,20.891157661614834
2020-08-13 15:00:00,0.0,0.39969222534419896,20.467978948190254
2020-08-13 16:00:00,0.0,0.29952587103578104,17.670343829647436
2020-08-13 17:00:00,0.0,0.16587652824467494,19.89668278066982
2020-08-13 18:00:00,0.0,0.02928752922369632,19.653834524934013
2020-08-13 19:00:00,0.0,0.0,17.803170973003798
2020-08-13 20:00:00,0.0,0.0,17.89873546796856
2020-08-13 21:00:00,0.0,0.0,15.307624701160984
2020-08-13 22:00:00,0.0,0.0,15.87688684630407
2020-08-13 23:00:00,0.0,0.014893380505024699,15.388902019648214
2020-08-14 00:00:00,0.0,0.05741779657201862,13.803763565775707
2020-08-14 01:00:00,0.0,0.015881938737715384,15.682250373035393
2020-08-14 02:00:00,0.7525692274722918,0.002383902516820123,15.085975226570037
2020-08-14 03:00:00,2.2577076824168754,0.02831054530624411,15.194328924858025
2020-08-14 04:00:00,0.7525692274722918,0.005944812576624004,18.50211491917435
2020-08-14 05:00:00,0.0,0.0,15.242743866658031
2020-08-14 06:00:00,0.13532930420073855,0.0,18.191961737058527
2020-08-14 07:00:00,0.4059879126022156,0.16183377421092876,19.272544242650905
2020-08-14 08:00:00,0.13532930420073855,0.3138039754153661,21.30047771346975
2020-08-14 09:00:00,0.0,0.39061444649035076,20.893254411683078
2020-08-14 10:00:00,0.0,0.5364788770558341,21.35846821789125
2020-08-14 11:00:00,0.0,0.5322361296867892,22.07055254224425
2020-08-14 12:00:00,0.0,0.5932478099426414,21.001005182687916
2020-08-14 13:00:00,0.0,0.5596743991526147,20.757313465396397
2020-08-14 14:00:00,0.3112625252399246,0.49595323375885114,21.555895316598097
2020-08-14 15:00:00,1.203362388257656,0.4015973143207058,20.060417066702637
2020-08-14 16:00:00,1.7099120371580177,0.3240844898964286,20.228935437948586
2020-08-14 17:00:00,2.039350035451219,0.16248345233129774,18.933337060633388
2020-08-14 18:00:00,0.5899250743044456,0.0,17.393438110789432
2020-08-14 19:00:00,0.0,0.0,18.449987837071372
2020-08-14 20:00:00,0.0,0.0,19.936227307101568
2020-08-14 21:00:00,0.0,0.0008677239253419937,15.55959820938113
2020-08-14 22:00:00,0.0,0.024654699801626868,17.038170952693687
2020-08-14 23:00:00,0.0,0.0,15.778120080321628
2020-08-15 00:00:00,0.2496533934691188,0.0,15.113514474417784
2020-08-15 01:00:00,0.7489601804073563,0.0021170951775363535,15.458221663740115
2020-08-15 02:00:00,0.2496533934691188,0.010972455777690652,17.46711628312631
2020-08-15 03:00:00,0.0,0.0,17.733883527793406
2020-08-15 04:00:00,0.0,0.0,17.083221169825478
2020-08-15 05:00:00,0.2851994054443172,0.001081169784149911,17.281686960760123
2020-08-15 06:00:00,0.8555982163329516,0.014782783134624085,17.45965837924289
2020-08-15 07:00:00,0.2851994054443172,0.16310699759408143,17.94749190473748
2020-08-15 08:00:00,0.21538697333340126,0.24229179407113638,19.540012488671177
2020-08-15 09:00:00,0.9608328197835889,0.39928083717685814,21.143003144003213
2020-08-15 10:00:00,1.440273936009478,0.457994123743941,20.865924541153802
2020-08-15 11:00:00,1.1572856897611492,0.5576121682866991,21.974801785149026
2020-08-15 12:00:00,0.2808712633259213,0.6045189909151903,22.725955872036945
2020-08-15 13:00:00,0.0,0.5603707361700327,19.216667390353024
2020-08-15 14:00:00,0.0,0.5412326504622936,21.33911293831639
2020-08-15 15:00:00,0.0618296066458258,0.408173070359482,20.462424197193226
2020-08-15 16:00:00,0.18931263942735746,0.2975969235221455,20.456103970489753
2020-08-15 17:00:00,0.07330106511546602,0.15414158527188543,18.450137517244237
2020-08-15 18:00:00,0.0038238194898800775,0.0,18.14158214271401
2020-08-15 19:00:00,0.0,0.011284616154026402,17.26954465184075
2020-08-15 20:00:00,0.0,0.0,16.301780225652415
2020-08-15 21:00:00,0.0,0.007014415877535566,14.791926341241878
2020-08-15 22:00:00,0.0,0.0,16.506307797162776
